# Region type : patch inlet
# Faces       : 128
# Area        : 9.418766e-07
# Scale factor: 1.000000e+00
# Time        	sum(phi)
0.476         	-1.773002e-09
0.477         	-1.772994e-09
0.478         	-1.772983e-09
0.479         	-1.772975e-09
0.48          	-1.772972e-09
0.481         	-1.772972e-09
0.482         	-1.772975e-09
0.483         	-1.772979e-09
0.484         	-1.772982e-09
0.485         	-1.772986e-09
0.486         	-1.772989e-09
0.487         	-1.772992e-09
0.488         	-1.772994e-09
0.489         	-1.772997e-09
0.49          	-1.772999e-09
0.491         	-1.773001e-09
0.492         	-1.773002e-09
0.493         	-1.773004e-09
0.494         	-1.773005e-09
0.495         	-1.773007e-09
0.496         	-1.773008e-09
0.497         	-1.773009e-09
0.498         	-1.773010e-09
0.499         	-1.773011e-09
0.5           	-1.773013e-09
0.501         	-1.773013e-09
0.502         	-1.773014e-09
0.503         	-1.773015e-09
0.504         	-1.773016e-09
0.505         	-1.773016e-09
0.506         	-1.773017e-09
0.507         	-1.773018e-09
0.508         	-1.773018e-09
0.509         	-1.773018e-09
0.51          	-1.773014e-09
0.511         	-1.773008e-09
0.512         	-1.772999e-09
0.513         	-1.772987e-09
0.514         	-1.772980e-09
0.515         	-1.772977e-09
0.516         	-1.772977e-09
0.517         	-1.772980e-09
0.518         	-1.772984e-09
0.519         	-1.772987e-09
0.52          	-1.772990e-09
0.521         	-1.772993e-09
0.522         	-1.772995e-09
0.523         	-1.772993e-09
0.524         	-1.772988e-09
0.525         	-1.772980e-09
0.526         	-1.772970e-09
0.527         	-1.772964e-09
0.528         	-1.772961e-09
0.529         	-1.772962e-09
0.53          	-1.772966e-09
0.531         	-1.772970e-09
0.532         	-1.772968e-09
0.533         	-1.772965e-09
0.534         	-1.772958e-09
0.535         	-1.772950e-09
0.536         	-1.772946e-09
0.537         	-1.772946e-09
0.538         	-1.772949e-09
0.539         	-1.772955e-09
0.54          	-1.772957e-09
0.541         	-1.772957e-09
0.542         	-1.772952e-09
0.543         	-1.772946e-09
0.544         	-1.772939e-09
0.545         	-1.772938e-09
0.546         	-1.772938e-09
0.547         	-1.772943e-09
0.548         	-1.772949e-09
0.549         	-1.772951e-09
0.55          	-1.772949e-09
0.551         	-1.772945e-09
0.552         	-1.772937e-09
0.553         	-1.772933e-09
0.554         	-1.772933e-09
0.555         	-1.772935e-09
0.556         	-1.772941e-09
0.557         	-1.772948e-09
0.558         	-1.772953e-09
0.559         	-1.772959e-09
0.56          	-1.772963e-09
0.561         	-1.772968e-09
0.562         	-1.772972e-09
0.563         	-1.772976e-09
0.564         	-1.772979e-09
0.565         	-1.772982e-09
0.566         	-1.772985e-09
0.567         	-1.772988e-09
0.568         	-1.772990e-09
0.569         	-1.772993e-09
0.57          	-1.772995e-09
0.571         	-1.772997e-09
0.572         	-1.772999e-09
0.573         	-1.773001e-09
0.574         	-1.773002e-09
0.575         	-1.773000e-09
0.576         	-1.772995e-09
0.577         	-1.772988e-09
0.578         	-1.772977e-09
0.579         	-1.772970e-09
0.58          	-1.772966e-09
0.581         	-1.772967e-09
0.582         	-1.772970e-09
0.583         	-1.772975e-09
0.584         	-1.772979e-09
0.585         	-1.772983e-09
0.586         	-1.772985e-09
0.587         	-1.772989e-09
0.588         	-1.772991e-09
0.589         	-1.772994e-09
0.59          	-1.772996e-09
0.591         	-1.772998e-09
0.592         	-1.773000e-09
0.593         	-1.773002e-09
0.594         	-1.773003e-09
0.595         	-1.773005e-09
0.596         	-1.773006e-09
0.597         	-1.773008e-09
0.598         	-1.773009e-09
0.599         	-1.773010e-09
0.6           	-1.773011e-09
0.601         	-1.773012e-09
0.602         	-1.773013e-09
0.603         	-1.773014e-09
0.604         	-1.773015e-09
0.605         	-1.773015e-09
0.606         	-1.773016e-09
0.607         	-1.773017e-09
0.608         	-1.773017e-09
0.609         	-1.773018e-09
0.61          	-1.773019e-09
0.611         	-1.773019e-09
0.612         	-1.773020e-09
0.613         	-1.773020e-09
0.614         	-1.773021e-09
0.615         	-1.773021e-09
0.616         	-1.773021e-09
0.617         	-1.773022e-09
0.618         	-1.773022e-09
0.619         	-1.773022e-09
0.62          	-1.773023e-09
0.621         	-1.773023e-09
0.622         	-1.773023e-09
0.623         	-1.773023e-09
0.624         	-1.773024e-09
0.625         	-1.773024e-09
0.626         	-1.773024e-09
0.627         	-1.773024e-09
0.628         	-1.773024e-09
0.629         	-1.773025e-09
0.63          	-1.773025e-09
0.631         	-1.773025e-09
0.632         	-1.773025e-09
0.633         	-1.773025e-09
0.634         	-1.773025e-09
0.635         	-1.773025e-09
0.636         	-1.773025e-09
0.637         	-1.773026e-09
0.638         	-1.773026e-09
0.639         	-1.773026e-09
0.64          	-1.773023e-09
0.641         	-1.773017e-09
0.642         	-1.773008e-09
0.643         	-1.772998e-09
0.644         	-1.772988e-09
0.645         	-1.772983e-09
0.646         	-1.772981e-09
0.647         	-1.772983e-09
0.648         	-1.772987e-09
0.649         	-1.772990e-09
0.65          	-1.772993e-09
0.651         	-1.772995e-09
0.652         	-1.772998e-09
0.653         	-1.773000e-09
0.654         	-1.773002e-09
0.655         	-1.773003e-09
0.656         	-1.773005e-09
0.657         	-1.773006e-09
0.658         	-1.773008e-09
0.659         	-1.773009e-09
0.66          	-1.773010e-09
0.661         	-1.773011e-09
