# Time Dx Dy Dz magD
1.105 -1.44588e-05 3.1112e-05 -2.72864e-06 3.44159e-05
1.106 -1.43284e-05 3.10615e-05 -2.71584e-06 3.43147e-05
1.107 -1.42153e-05 3.10187e-05 -2.70287e-06 3.42278e-05
1.108 -1.41006e-05 3.09736e-05 -2.68833e-06 3.41382e-05
1.109 -1.39831e-05 3.09325e-05 -2.677e-06 3.40516e-05
1.11 -1.38879e-05 3.08977e-05 -2.66705e-06 3.39802e-05
1.111 -1.37907e-05 3.08607e-05 -2.65705e-06 3.39061e-05
1.112 -1.36917e-05 3.08223e-05 -2.64511e-06 3.38301e-05
1.113 -1.35884e-05 3.07866e-05 -2.63496e-06 3.37551e-05
1.114 -1.35067e-05 3.07551e-05 -2.62693e-06 3.36928e-05
1.115 -1.34242e-05 3.07241e-05 -2.61848e-06 3.36309e-05
1.116 -1.33415e-05 3.06932e-05 -2.61005e-06 3.3569e-05
1.117 -1.32587e-05 3.06621e-05 -2.60162e-06 3.35072e-05
1.118 -1.31876e-05 3.0636e-05 -2.59533e-06 3.34546e-05
1.119 -1.31203e-05 3.06108e-05 -2.58855e-06 3.34045e-05
1.12 -1.30505e-05 3.05847e-05 -2.58203e-06 3.33527e-05
1.121 -1.29833e-05 3.05602e-05 -2.5755e-06 3.33035e-05
1.122 -1.29281e-05 3.05393e-05 -2.56988e-06 3.32625e-05
1.123 -1.28847e-05 3.05234e-05 -2.56516e-06 3.32306e-05
1.124 -1.28379e-05 3.05041e-05 -2.55847e-06 3.31943e-05
1.125 -1.27877e-05 3.04878e-05 -2.55449e-06 3.31595e-05
1.126 -1.27446e-05 3.04727e-05 -2.54961e-06 3.31287e-05
1.127 -1.27189e-05 3.04609e-05 -2.54577e-06 3.31077e-05
1.128 -1.27011e-05 3.04561e-05 -2.54547e-06 3.30964e-05
1.129 -1.26684e-05 3.04441e-05 -2.54175e-06 3.30725e-05
1.13 -1.26534e-05 3.04364e-05 -2.53867e-06 3.30594e-05
1.131 -1.26308e-05 3.04289e-05 -2.53669e-06 3.30438e-05
1.132 -1.26141e-05 3.04243e-05 -2.53627e-06 3.30331e-05
1.133 -1.26005e-05 3.04175e-05 -2.53344e-06 3.30214e-05
1.134 -1.25843e-05 3.04128e-05 -2.53288e-06 3.30109e-05
1.135 -1.25719e-05 3.04067e-05 -2.53059e-06 3.30004e-05
1.136 -1.25585e-05 3.04042e-05 -2.5299e-06 3.29929e-05
1.137 -1.25482e-05 3.03995e-05 -2.52804e-06 3.29845e-05
1.138 -1.25376e-05 3.03972e-05 -2.52755e-06 3.29783e-05
1.139 -1.25296e-05 3.03941e-05 -2.52589e-06 3.29723e-05
1.14 -1.25215e-05 3.03926e-05 -2.52548e-06 3.29678e-05
1.141 -1.25158e-05 3.03912e-05 -2.52437e-06 3.29643e-05
1.142 -1.2511e-05 3.0391e-05 -2.52375e-06 3.29622e-05
1.143 -1.2508e-05 3.03916e-05 -2.55864e-06 3.29643e-05
1.144 -1.25059e-05 3.04514e-05 -2.62717e-06 3.3024e-05
1.145 -1.25057e-05 3.04527e-05 -2.6614e-06 3.30279e-05
1.146 -1.25061e-05 3.04544e-05 -2.66109e-06 3.30296e-05
1.147 -1.2508e-05 3.04568e-05 -2.66093e-06 3.30325e-05
1.148 -1.2511e-05 3.04597e-05 -2.66084e-06 3.30363e-05
1.149 -1.25156e-05 3.04631e-05 -2.66089e-06 3.30412e-05
1.15 -1.25214e-05 3.04671e-05 -2.66102e-06 3.30471e-05
1.151 -1.25285e-05 3.04718e-05 -2.66132e-06 3.30542e-05
1.152 -1.25366e-05 3.04766e-05 -2.6616e-06 3.30616e-05
1.153 -1.25461e-05 3.04829e-05 -2.66221e-06 3.30711e-05
1.154 -1.25568e-05 3.04888e-05 -2.6626e-06 3.30806e-05
1.155 -1.25757e-05 3.05007e-05 -2.66406e-06 3.30989e-05
1.156 -1.25989e-05 3.05142e-05 -2.66565e-06 3.31203e-05
1.157 -1.26227e-05 3.0528e-05 -2.66735e-06 3.31422e-05
1.158 -1.26508e-05 3.05433e-05 -2.66822e-06 3.31671e-05
1.159 -1.26785e-05 3.05598e-05 -2.67074e-06 3.3193e-05
1.16 -1.27068e-05 3.05751e-05 -2.67154e-06 3.3218e-05
1.161 -1.27275e-05 3.05878e-05 -2.67403e-06 3.32378e-05
1.162 -1.27576e-05 3.06029e-05 -2.67501e-06 3.32634e-05
1.163 -1.27916e-05 3.06219e-05 -2.67726e-06 3.3294e-05
1.164 -1.28209e-05 3.06411e-05 -2.68037e-06 3.33232e-05
1.165 -1.28508e-05 3.06568e-05 -2.6814e-06 3.33492e-05
1.166 -1.28858e-05 3.06771e-05 -2.68347e-06 3.33816e-05
1.167 -1.29209e-05 3.06962e-05 -2.68539e-06 3.34128e-05
1.168 -1.29515e-05 3.07145e-05 -2.68887e-06 3.34418e-05
1.169 -1.2983e-05 3.07309e-05 -2.69001e-06 3.34691e-05
1.17 -1.30187e-05 3.07505e-05 -2.6925e-06 3.35012e-05
1.171 -1.30578e-05 3.07742e-05 -2.69649e-06 3.35384e-05
1.172 -1.30887e-05 3.07905e-05 -2.69768e-06 3.35656e-05
1.173 -1.31286e-05 3.08149e-05 -2.70156e-06 3.36038e-05
1.174 -1.31599e-05 3.08306e-05 -2.70227e-06 3.36305e-05
1.175 -1.3196e-05 3.08503e-05 -2.70476e-06 3.36629e-05
1.176 -1.32352e-05 3.08739e-05 -2.70908e-06 3.37003e-05
1.177 -1.32705e-05 3.08923e-05 -2.71224e-06 3.37313e-05
1.178 -1.33052e-05 3.09115e-05 -2.71529e-06 3.37628e-05
1.179 -1.334e-05 3.09314e-05 -2.71848e-06 3.3795e-05
1.18 -1.33715e-05 3.09478e-05 -2.71968e-06 3.38225e-05
1.181 -1.34114e-05 3.09725e-05 -2.72384e-06 3.38612e-05
1.182 -1.34473e-05 3.09916e-05 -2.72648e-06 3.38931e-05
1.183 -1.34822e-05 3.10106e-05 -2.7294e-06 3.39246e-05
1.184 -1.35136e-05 3.10263e-05 -2.73094e-06 3.39516e-05
1.185 -1.35496e-05 3.10466e-05 -2.73401e-06 3.39847e-05
1.186 -1.35812e-05 3.10657e-05 -2.73797e-06 3.4015e-05
1.187 -1.36167e-05 3.10862e-05 -2.74134e-06 3.40482e-05
1.188 -1.36484e-05 3.1102e-05 -2.74247e-06 3.40754e-05
1.189 -1.36806e-05 3.11212e-05 -2.74614e-06 3.41062e-05
1.19 -1.37125e-05 3.11375e-05 -2.74721e-06 3.41339e-05
1.191 -1.37447e-05 3.11571e-05 -2.75089e-06 3.4165e-05
1.192 -1.37767e-05 3.11733e-05 -2.7523e-06 3.41928e-05
1.193 -1.38081e-05 3.11926e-05 -2.75588e-06 3.42233e-05
1.194 -1.38352e-05 3.12076e-05 -2.75837e-06 3.42481e-05
1.195 -1.38672e-05 3.12233e-05 -2.75929e-06 3.42754e-05
1.196 -1.38976e-05 3.12413e-05 -2.76334e-06 3.43045e-05
1.197 -1.39201e-05 3.12525e-05 -2.76418e-06 3.43238e-05
1.198 -1.3951e-05 3.12716e-05 -2.7678e-06 3.43541e-05
1.199 -1.39733e-05 3.12819e-05 -2.76831e-06 3.43726e-05
1.2 -1.40006e-05 3.1296e-05 -2.77058e-06 3.43967e-05
1.201 -1.40265e-05 3.13113e-05 -2.77268e-06 3.44213e-05
1.202 -1.40395e-05 3.13216e-05 -2.77505e-06 3.44362e-05
1.203 -1.40663e-05 3.13356e-05 -2.77714e-06 3.446e-05
1.204 -1.40889e-05 3.13459e-05 -2.77753e-06 3.44787e-05
1.205 -1.41024e-05 3.1356e-05 -2.77999e-06 3.44936e-05
1.206 -1.41249e-05 3.13664e-05 -2.78014e-06 3.45122e-05
1.207 -1.41382e-05 3.1376e-05 -2.78242e-06 3.45266e-05
1.208 -1.41642e-05 3.13903e-05 -2.78449e-06 3.45504e-05
1.209 -1.41774e-05 3.13955e-05 -2.78415e-06 3.45605e-05
1.21 -1.419e-05 3.14045e-05 -2.78618e-06 3.4574e-05
1.211 -1.42031e-05 3.14098e-05 -2.78605e-06 3.45842e-05
1.212 -1.42155e-05 3.14204e-05 -2.78808e-06 3.4599e-05
1.213 -1.42289e-05 3.14258e-05 -2.78787e-06 3.46094e-05
1.214 -1.4241e-05 3.14355e-05 -2.78999e-06 3.46234e-05
1.215 -1.42531e-05 3.14399e-05 -2.78957e-06 3.46323e-05
1.216 -1.42643e-05 3.14485e-05 -2.79158e-06 3.46449e-05
1.217 -1.42757e-05 3.14526e-05 -2.79113e-06 3.46533e-05
1.218 -1.42857e-05 3.14609e-05 -2.79317e-06 3.46651e-05
1.219 -1.42954e-05 3.14645e-05 -2.79278e-06 3.46724e-05
1.22 -1.43039e-05 3.1472e-05 -2.79423e-06 3.46828e-05
1.221 -1.43121e-05 3.1476e-05 -2.79363e-06 3.46898e-05
1.222 -1.43191e-05 3.14816e-05 -2.7949e-06 3.46978e-05
1.223 -1.43255e-05 3.14844e-05 -2.79462e-06 3.4703e-05
1.224 -1.43304e-05 3.14894e-05 -2.79557e-06 3.47096e-05
1.225 -1.43347e-05 3.14915e-05 -2.79553e-06 3.47133e-05
1.226 -1.43378e-05 3.14952e-05 -2.79639e-06 3.4718e-05
1.227 -1.43389e-05 3.15488e-05 -2.79612e-06 3.47671e-05
1.228 -1.4338e-05 3.16521e-05 -2.8022e-06 3.4861e-05
1.229 -1.42714e-05 3.17429e-05 -2.81338e-06 3.4917e-05
1.23 -1.42573e-05 3.17429e-05 -2.83085e-06 3.49126e-05
1.231 -1.42461e-05 3.17433e-05 -2.83629e-06 3.49089e-05
1.232 -1.42424e-05 3.17424e-05 -2.84271e-06 3.49071e-05
1.233 -1.42372e-05 3.1741e-05 -2.84251e-06 3.49037e-05
1.234 -1.42309e-05 3.17387e-05 -2.84198e-06 3.48991e-05
1.235 -1.42236e-05 3.1737e-05 -2.84169e-06 3.48944e-05
1.236 -1.42144e-05 3.17326e-05 -2.8407e-06 3.48866e-05
1.237 -1.42041e-05 3.17301e-05 -2.84023e-06 3.48801e-05
1.238 -1.41924e-05 3.17245e-05 -2.83886e-06 3.48702e-05
1.239 -1.41795e-05 3.17211e-05 -2.83856e-06 3.48618e-05
1.24 -1.41567e-05 3.17106e-05 -2.83586e-06 3.48427e-05
1.241 -1.41284e-05 3.16989e-05 -2.83322e-06 3.48204e-05
1.242 -1.40948e-05 3.16879e-05 -2.83133e-06 3.47966e-05
1.243 -1.40657e-05 3.16768e-05 -2.82885e-06 3.47745e-05
1.244 -1.40268e-05 3.16609e-05 -2.8254e-06 3.4744e-05
1.245 -1.39917e-05 3.16457e-05 -2.82137e-06 3.47157e-05
1.246 -1.39516e-05 3.16291e-05 -2.81766e-06 3.46841e-05
1.247 -1.39116e-05 3.1614e-05 -2.81399e-06 3.4654e-05
1.248 -1.38761e-05 3.16021e-05 -2.81213e-06 3.46287e-05
1.249 -1.38302e-05 3.15815e-05 -2.80666e-06 3.45911e-05
1.25 -1.37789e-05 3.15625e-05 -2.80188e-06 3.45529e-05
1.251 -1.37388e-05 3.15473e-05 -2.79803e-06 3.45226e-05
1.252 -1.36983e-05 3.15306e-05 -2.79394e-06 3.4491e-05
1.253 -1.36464e-05 3.15101e-05 -2.78886e-06 3.44513e-05
1.254 -1.35994e-05 3.14933e-05 -2.786e-06 3.4417e-05
1.255 -1.35474e-05 3.14726e-05 -2.78119e-06 3.43772e-05
1.256 -1.3501e-05 3.1452e-05 -2.77555e-06 3.43396e-05
1.257 -1.34488e-05 3.14308e-05 -2.77051e-06 3.42993e-05
1.258 -1.33908e-05 3.14109e-05 -2.76655e-06 3.4258e-05
1.259 -1.33384e-05 3.13889e-05 -2.76166e-06 3.4217e-05
1.26 -1.32856e-05 3.13677e-05 -2.75629e-06 3.41765e-05
1.261 -1.32281e-05 3.1343e-05 -2.74966e-06 3.4131e-05
1.262 -1.31661e-05 3.13193e-05 -2.74327e-06 3.40847e-05
1.263 -1.31097e-05 3.12985e-05 -2.73866e-06 3.40435e-05
1.264 -1.30569e-05 3.12764e-05 -2.73333e-06 3.40025e-05
1.265 -1.29941e-05 3.12508e-05 -2.72722e-06 3.39543e-05
1.266 -1.29366e-05 3.12269e-05 -2.72067e-06 3.39098e-05
1.267 -1.28687e-05 3.12018e-05 -2.71508e-06 3.38604e-05
1.268 -1.28103e-05 3.11777e-05 -2.70872e-06 3.38155e-05
1.269 -1.27516e-05 3.11555e-05 -2.70391e-06 3.37724e-05
1.27 -1.26828e-05 3.1126e-05 -2.69637e-06 3.37187e-05
1.271 -1.26212e-05 3.1102e-05 -2.68964e-06 3.36728e-05
1.272 -1.25587e-05 3.10766e-05 -2.68277e-06 3.36255e-05
1.273 -1.24907e-05 3.10524e-05 -2.6772e-06 3.35773e-05
1.274 -1.24332e-05 3.10282e-05 -2.67041e-06 3.3533e-05
1.275 -1.23693e-05 3.1003e-05 -2.66367e-06 3.34855e-05
1.276 -1.22993e-05 3.09758e-05 -2.6575e-06 3.34341e-05
1.277 -1.22354e-05 3.09504e-05 -2.65181e-06 3.33866e-05
1.278 -1.21621e-05 3.09204e-05 -2.64474e-06 3.33314e-05
1.279 -1.20995e-05 3.08959e-05 -2.63884e-06 3.32854e-05
1.28 -1.20321e-05 3.08665e-05 -2.6313e-06 3.32331e-05
1.281 -1.19685e-05 3.0841e-05 -2.62539e-06 3.3186e-05
1.282 -1.18986e-05 3.08149e-05 -2.6194e-06 3.31361e-05
1.283 -1.18349e-05 3.07893e-05 -2.61334e-06 3.3089e-05
1.284 -1.17656e-05 3.07596e-05 -2.60541e-06 3.30359e-05
1.285 -1.16976e-05 3.07331e-05 -2.5993e-06 3.29866e-05
1.286 -1.16301e-05 3.07052e-05 -2.59185e-06 3.29361e-05
1.287 -1.15572e-05 3.06764e-05 -2.58439e-06 3.2883e-05
1.288 -1.14946e-05 3.06518e-05 -2.57836e-06 3.28376e-05
1.289 -1.14281e-05 3.06254e-05 -2.57233e-06 3.27893e-05
1.29 -1.13652e-05 3.06001e-05 -2.56648e-06 3.27433e-05
1.291 -1.12911e-05 3.05695e-05 -2.55978e-06 3.26885e-05
1.292 -1.1229e-05 3.05438e-05 -2.55361e-06 3.26426e-05
1.293 -1.1158e-05 3.05162e-05 -2.54735e-06 3.25918e-05
1.294 -1.10972e-05 3.04915e-05 -2.54154e-06 3.25475e-05
1.295 -1.10314e-05 3.04635e-05 -2.53386e-06 3.24983e-05
1.296 -1.09702e-05 3.04385e-05 -2.52745e-06 3.24536e-05
1.297 -1.08992e-05 3.04089e-05 -2.52044e-06 3.24013e-05
1.298 -1.08382e-05 3.03843e-05 -2.51467e-06 3.23573e-05
1.299 -1.07758e-05 3.03602e-05 -2.50901e-06 3.23134e-05
1.3 -1.07101e-05 3.0334e-05 -2.50293e-06 3.22665e-05
1.301 -1.06504e-05 3.03107e-05 -2.4973e-06 3.22243e-05
1.302 -1.05902e-05 3.02852e-05 -2.49127e-06 3.218e-05
1.303 -1.05285e-05 3.02601e-05 -2.48562e-06 3.21357e-05
1.304 -1.04635e-05 3.02319e-05 -2.47809e-06 3.20873e-05
1.305 -1.04052e-05 3.0208e-05 -2.47228e-06 3.20453e-05
1.306 -1.03468e-05 3.0184e-05 -2.46673e-06 3.20033e-05
1.307 -1.02885e-05 3.01612e-05 -2.4607e-06 3.19626e-05
1.308 -1.02301e-05 3.01373e-05 -2.45446e-06 3.19208e-05
1.309 -1.01768e-05 3.01186e-05 -2.44989e-06 3.18857e-05
1.31 -1.01231e-05 3.00946e-05 -2.4432e-06 3.18454e-05
1.311 -1.0066e-05 3.00722e-05 -2.43696e-06 3.18056e-05
1.312 -1.00132e-05 3.00528e-05 -2.43263e-06 3.17703e-05
1.313 -9.96412e-06 3.00314e-05 -2.42765e-06 3.17343e-05
1.314 -9.91191e-06 3.00071e-05 -2.42132e-06 3.16944e-05
1.315 -9.86406e-06 2.99884e-05 -2.41634e-06 3.16614e-05
1.316 -9.81068e-06 2.99696e-05 -2.41242e-06 3.16267e-05
1.317 -9.76231e-06 2.99491e-05 -2.40744e-06 3.15919e-05
1.318 -9.71446e-06 2.99292e-05 -2.40276e-06 3.15579e-05
1.319 -9.67282e-06 2.99102e-05 -2.39769e-06 3.15267e-05
1.32 -9.62911e-06 2.98942e-05 -2.39461e-06 3.14979e-05
1.321 -9.58097e-06 2.98736e-05 -2.38992e-06 3.14632e-05
1.322 -9.53344e-06 2.9854e-05 -2.38554e-06 3.14299e-05
1.323 -9.50016e-06 2.98393e-05 -2.38137e-06 3.14056e-05
1.324 -9.45724e-06 2.98244e-05 -2.3784e-06 3.13782e-05
1.325 -9.411e-06 2.98043e-05 -2.37382e-06 3.13448e-05
1.326 -9.37402e-06 2.97894e-05 -2.37059e-06 3.13193e-05
1.327 -9.34166e-06 2.97739e-05 -2.36619e-06 3.12946e-05
1.328 -9.30516e-06 2.97595e-05 -2.36277e-06 3.12697e-05
1.329 -9.2731e-06 2.97478e-05 -2.36068e-06 3.12489e-05
1.33 -9.23655e-06 2.97333e-05 -2.35735e-06 3.12241e-05
1.331 -9.20926e-06 2.97218e-05 -2.35469e-06 3.12048e-05
1.332 -9.18199e-06 2.97101e-05 -2.35216e-06 3.11855e-05
1.333 -9.15026e-06 2.96947e-05 -2.34796e-06 3.11611e-05
1.334 -9.1273e-06 2.96874e-05 -2.34735e-06 3.11474e-05
1.335 -9.09996e-06 2.96757e-05 -2.34474e-06 3.11281e-05
1.336 -9.07733e-06 2.96648e-05 -2.34136e-06 3.11108e-05
1.337 -9.05091e-06 2.96539e-05 -2.33859e-06 3.10925e-05
1.338 -9.0334e-06 2.96467e-05 -2.33686e-06 3.10804e-05
1.339 -9.01019e-06 2.96391e-05 -2.33594e-06 3.10663e-05
1.34 -8.99748e-06 2.96314e-05 -2.33318e-06 3.10551e-05
1.341 -8.98341e-06 2.96279e-05 -2.3333e-06 3.10477e-05
1.342 -8.96208e-06 2.96165e-05 -2.33008e-06 3.10304e-05
1.343 -8.94828e-06 2.9613e-05 -2.33018e-06 3.10231e-05
1.344 -8.93572e-06 2.96064e-05 -2.32749e-06 3.10129e-05
1.345 -8.92273e-06 2.96024e-05 -2.32727e-06 3.10053e-05
1.346 -8.91076e-06 2.95959e-05 -2.32515e-06 3.09956e-05
1.347 -8.89799e-06 2.95919e-05 -2.32527e-06 3.09881e-05
1.348 -8.88664e-06 2.95861e-05 -2.32313e-06 3.09791e-05
1.349 -8.87549e-06 2.95829e-05 -2.32289e-06 3.09729e-05
1.35 -8.86549e-06 2.9577e-05 -2.32098e-06 3.09643e-05
1.351 -8.85517e-06 2.95751e-05 -2.32113e-06 3.09594e-05
1.352 -8.84663e-06 2.957e-05 -2.3191e-06 3.0952e-05
1.353 -8.83781e-06 2.95686e-05 -2.31878e-06 3.09481e-05
1.354 -8.83024e-06 2.95639e-05 -2.31719e-06 3.09414e-05
1.355 -8.82266e-06 2.9562e-05 -2.31724e-06 3.09373e-05
1.356 -8.81636e-06 2.95589e-05 -2.31595e-06 3.09325e-05
1.357 -8.80981e-06 2.95573e-05 -2.31587e-06 3.09291e-05
1.358 -8.80434e-06 2.95544e-05 -2.31464e-06 3.09247e-05
1.359 -8.7985e-06 2.95534e-05 -2.31459e-06 3.0922e-05
1.36 -8.79352e-06 2.95512e-05 -2.31334e-06 3.09185e-05
1.361 -8.78838e-06 2.95502e-05 -2.31318e-06 3.0916e-05
1.362 -8.78394e-06 2.95479e-05 -2.31206e-06 3.09125e-05
1.363 -8.7791e-06 2.95473e-05 -2.312e-06 3.09105e-05
1.364 -8.77504e-06 2.95448e-05 -2.31095e-06 3.09069e-05
1.365 -8.7704e-06 2.95443e-05 -2.31094e-06 3.09051e-05
1.366 -8.76631e-06 2.9542e-05 -2.30985e-06 3.09017e-05
1.367 -8.7617e-06 2.95412e-05 -2.30965e-06 3.08996e-05
1.368 -8.75767e-06 2.95392e-05 -2.30875e-06 3.08965e-05
1.369 -8.75312e-06 2.95385e-05 -2.30865e-06 3.08945e-05
1.37 -8.74895e-06 2.95361e-05 -2.30781e-06 3.0891e-05
1.371 -8.74423e-06 2.95357e-05 -2.3077e-06 3.08892e-05
1.372 -8.73988e-06 2.95335e-05 -2.30664e-06 3.08858e-05
1.373 -8.73506e-06 2.9533e-05 -2.30657e-06 3.08839e-05
1.374 -8.73072e-06 2.95304e-05 -2.30551e-06 3.08802e-05
1.375 -8.72563e-06 2.95296e-05 -2.30543e-06 3.0878e-05
1.376 -8.721e-06 2.9527e-05 -2.30437e-06 3.08741e-05
1.377 -8.71563e-06 2.95261e-05 -2.30429e-06 3.08717e-05
1.378 -8.71076e-06 2.95233e-05 -2.3032e-06 3.08676e-05
1.379 -8.70506e-06 2.95224e-05 -2.30312e-06 3.08651e-05
1.38 -8.69992e-06 2.95193e-05 -2.30195e-06 3.08606e-05
1.381 -8.6939e-06 2.95184e-05 -2.30189e-06 3.0858e-05
1.382 -8.68832e-06 2.95152e-05 -2.30052e-06 3.08533e-05
1.383 -8.68193e-06 2.95141e-05 -2.30046e-06 3.08504e-05
1.384 -8.67598e-06 2.95106e-05 -2.29915e-06 3.08454e-05
1.385 -8.66914e-06 2.95094e-05 -2.29921e-06 3.08423e-05
1.386 -8.66284e-06 2.95055e-05 -2.29777e-06 3.08367e-05
1.387 -8.65562e-06 2.9504e-05 -2.29786e-06 3.08332e-05
1.388 -8.64888e-06 2.95e-05 -2.2964e-06 3.08273e-05
1.389 -8.64115e-06 2.94983e-05 -2.29646e-06 3.08235e-05
1.39 -8.63398e-06 2.9494e-05 -2.29491e-06 3.08173e-05
1.391 -8.62583e-06 2.94923e-05 -2.29494e-06 3.08135e-05
1.392 -8.61782e-06 2.94876e-05 -2.29329e-06 3.08066e-05
1.393 -8.60914e-06 2.94858e-05 -2.29325e-06 3.08024e-05
1.394 -8.6011e-06 2.94809e-05 -2.29159e-06 3.07954e-05
1.395 -8.59195e-06 2.9479e-05 -2.29158e-06 3.0791e-05
1.396 -8.58345e-06 2.94737e-05 -2.28978e-06 3.07834e-05
1.397 -8.57376e-06 2.94713e-05 -2.28986e-06 3.07784e-05
1.398 -8.56475e-06 2.94658e-05 -2.28804e-06 3.07705e-05
1.399 -8.55462e-06 2.94633e-05 -2.28805e-06 3.07653e-05
1.4 -8.54516e-06 2.94577e-05 -2.28598e-06 3.07571e-05
1.401 -8.53457e-06 2.94551e-05 -2.28579e-06 3.07517e-05
1.402 -8.52431e-06 2.94487e-05 -2.28375e-06 3.07426e-05
1.403 -8.51331e-06 2.94469e-05 -2.28361e-06 3.07378e-05
1.404 -8.50301e-06 2.94404e-05 -2.28157e-06 3.07286e-05
1.405 -8.49119e-06 2.94374e-05 -2.28169e-06 3.07224e-05
1.406 -8.48027e-06 2.94307e-05 -2.27958e-06 3.07128e-05
1.407 -8.46809e-06 2.94278e-05 -2.27962e-06 3.07067e-05
1.408 -8.45682e-06 2.94205e-05 -2.2774e-06 3.06964e-05
1.409 -8.44412e-06 2.94175e-05 -2.27733e-06 3.069e-05
1.41 -8.42465e-06 2.94065e-05 -2.27407e-06 3.06739e-05
1.411 -8.40897e-06 2.94015e-05 -2.27257e-06 3.06647e-05
1.412 -8.39647e-06 2.93976e-05 -2.27262e-06 3.06576e-05
1.413 -8.37701e-06 2.93883e-05 -2.26957e-06 3.0643e-05
1.414 -8.36451e-06 2.93845e-05 -2.26943e-06 3.0636e-05
1.415 -8.34074e-06 2.93745e-05 -2.26714e-06 3.06197e-05
1.416 -8.32956e-06 2.93674e-05 -2.26485e-06 3.06098e-05
1.417 -8.31702e-06 2.93642e-05 -2.26473e-06 3.06033e-05
1.418 -8.29751e-06 2.93547e-05 -2.26151e-06 3.05885e-05
1.419 -8.27748e-06 2.93481e-05 -2.26072e-06 3.05768e-05
1.42 -8.25856e-06 2.93388e-05 -2.25761e-06 3.05624e-05
1.421 -8.24602e-06 2.93349e-05 -2.25751e-06 3.05553e-05
1.422 -8.2267e-06 2.93245e-05 -2.25431e-06 3.054e-05
1.423 -8.20666e-06 2.93183e-05 -2.25345e-06 3.05285e-05
1.424 -8.19489e-06 2.93117e-05 -2.2509e-06 3.05188e-05
1.425 -8.17106e-06 2.93015e-05 -2.24842e-06 3.05025e-05
1.426 -8.15831e-06 2.92977e-05 -2.24842e-06 3.04954e-05
1.427 -8.13111e-06 2.92847e-05 -2.24492e-06 3.04754e-05
1.428 -8.11111e-06 2.9277e-05 -2.24452e-06 3.04627e-05
1.429 -8.09926e-06 2.92703e-05 -2.24231e-06 3.04529e-05
1.43 -8.07853e-06 2.92637e-05 -2.24158e-06 3.0441e-05
1.431 -8.05876e-06 2.92536e-05 -2.23856e-06 3.04257e-05
1.432 -8.03818e-06 2.92471e-05 -2.23773e-06 3.0414e-05
1.433 -8.01896e-06 2.92366e-05 -2.23464e-06 3.03986e-05
1.434 -7.99829e-06 2.92291e-05 -2.23382e-06 3.03859e-05
1.435 -7.97803e-06 2.92185e-05 -2.23042e-06 3.03701e-05
1.436 -7.95733e-06 2.92115e-05 -2.22984e-06 3.03579e-05
1.437 -7.93797e-06 2.92016e-05 -2.22656e-06 3.0343e-05
1.438 -7.9135e-06 2.91906e-05 -2.22434e-06 3.0326e-05
1.439 -7.89279e-06 2.91835e-05 -2.22365e-06 3.03137e-05
1.44 -7.87324e-06 2.91728e-05 -2.22056e-06 3.0298e-05
1.441 -7.84856e-06 2.91624e-05 -2.21852e-06 3.02815e-05
1.442 -7.82734e-06 2.91546e-05 -2.2175e-06 3.02684e-05
1.443 -7.80303e-06 2.91443e-05 -2.21512e-06 3.0252e-05
1.444 -7.78312e-06 2.91338e-05 -2.21208e-06 3.02365e-05
1.445 -7.75944e-06 2.91244e-05 -2.20975e-06 3.02213e-05
1.446 -7.73876e-06 2.91172e-05 -2.20879e-06 3.02089e-05
1.447 -7.71132e-06 2.91041e-05 -2.20466e-06 3.0189e-05
1.448 -7.69075e-06 2.90963e-05 -2.20374e-06 3.01761e-05
1.449 -7.66282e-06 2.90831e-05 -2.20042e-06 3.0156e-05
1.45 -7.64227e-06 2.90753e-05 -2.19936e-06 3.01433e-05
1.451 -7.61525e-06 2.90618e-05 -2.19587e-06 3.01231e-05
1.452 -7.59444e-06 2.90544e-05 -2.19498e-06 3.01107e-05
1.453 -7.56779e-06 2.90414e-05 -2.19136e-06 3.00912e-05
1.454 -7.54766e-06 2.90349e-05 -2.19048e-06 3.00797e-05
1.455 -7.52036e-06 2.90222e-05 -2.18648e-06 3.00604e-05
1.456 -7.49999e-06 2.90144e-05 -2.18554e-06 3.00477e-05
1.457 -7.47193e-06 2.90011e-05 -2.18211e-06 3.00276e-05
1.458 -7.45145e-06 2.89933e-05 -2.1811e-06 3.00148e-05
1.459 -7.42318e-06 2.89799e-05 -2.17738e-06 2.99946e-05
1.46 -7.39912e-06 2.89692e-05 -2.17489e-06 2.99781e-05
1.461 -7.37133e-06 2.89582e-05 -2.17326e-06 2.99606e-05
1.462 -7.34387e-06 2.89446e-05 -2.16974e-06 2.99404e-05
1.463 -7.31994e-06 2.89343e-05 -2.1676e-06 2.99245e-05
1.464 -7.29214e-06 2.8924e-05 -2.16629e-06 2.99076e-05
1.465 -7.27176e-06 2.89132e-05 -2.16335e-06 2.9892e-05
1.466 -7.24376e-06 2.89022e-05 -2.16199e-06 2.98745e-05
1.467 -7.21227e-06 2.88889e-05 -2.15937e-06 2.98538e-05
1.468 -7.19308e-06 2.88787e-05 -2.15606e-06 2.9839e-05
1.469 -7.16445e-06 2.8868e-05 -2.15445e-06 2.98217e-05
1.47 -7.13661e-06 2.88549e-05 -2.15076e-06 2.98021e-05
1.471 -7.10856e-06 2.88452e-05 -2.14903e-06 2.97859e-05
1.472 -7.08467e-06 2.8834e-05 -2.14688e-06 2.97691e-05
