# Region type : patch outlet
# Faces       : 128
# Area        : 9.418766e-07
# Scale factor: 1.000000e+00
# Time        	sum(phi)
0.601         	-3.913265e-09
0.602         	-3.952667e-09
0.603         	-3.991721e-09
0.604         	-4.030454e-09
0.605         	-4.068796e-09
0.606         	-4.106729e-09
0.607         	-4.144286e-09
0.608         	-4.181498e-09
0.609         	-4.218350e-09
0.61          	-4.254776e-09
0.611         	-4.290813e-09
0.612         	-4.326495e-09
0.613         	-4.361847e-09
0.614         	-4.396743e-09
0.615         	-4.431220e-09
0.616         	-4.465310e-09
0.617         	-4.499046e-09
0.618         	-4.532362e-09
0.619         	-4.565236e-09
0.62          	-4.597704e-09
0.621         	-4.629798e-09
0.622         	-4.661507e-09
0.623         	-4.692753e-09
0.624         	-4.723574e-09
0.625         	-4.754004e-09
0.626         	-4.784073e-09
0.627         	-4.813668e-09
0.628         	-4.842813e-09
0.629         	-4.871545e-09
0.63          	-4.899897e-09
0.631         	-4.927808e-09
0.632         	-4.955244e-09
0.633         	-4.982246e-09
0.634         	-5.008847e-09
0.635         	-5.035043e-09
0.636         	-5.060743e-09
0.637         	-5.085988e-09
0.638         	-5.110814e-09
0.639         	-5.135253e-09
0.64          	-5.159197e-09
0.641         	-5.182675e-09
0.642         	-5.205698e-09
0.643         	-5.228337e-09
0.644         	-5.250511e-09
0.645         	-5.272186e-09
0.646         	-5.293362e-09
0.647         	-5.314163e-09
0.648         	-5.334577e-09
0.649         	-5.354440e-09
0.65          	-5.373823e-09
0.651         	-5.392766e-09
0.652         	-5.411304e-09
0.653         	-5.429332e-09
0.654         	-5.446877e-09
0.655         	-5.463957e-09
0.656         	-5.480599e-09
0.657         	-5.496758e-09
0.658         	-5.512478e-09
0.659         	-5.527665e-09
0.66          	-5.542410e-09
0.661         	-5.556753e-09
0.662         	-5.570552e-09
0.663         	-5.583829e-09
0.664         	-5.596718e-09
0.665         	-5.609126e-09
0.666         	-5.621070e-09
0.667         	-5.632498e-09
0.668         	-5.643419e-09
0.669         	-5.653941e-09
0.67          	-5.663986e-09
0.671         	-5.673527e-09
0.672         	-5.682517e-09
0.673         	-5.691077e-09
0.674         	-5.699213e-09
0.675         	-5.706806e-09
0.676         	-5.713900e-09
0.677         	-5.720535e-09
0.678         	-5.726758e-09
0.679         	-5.732443e-09
0.68          	-5.737607e-09
0.681         	-5.742289e-09
0.682         	-5.746532e-09
0.683         	-5.750296e-09
0.684         	-5.753526e-09
0.685         	-5.756264e-09
0.686         	-5.758549e-09
0.687         	-5.760423e-09
0.688         	-5.761728e-09
0.689         	-5.762525e-09
0.69          	-5.762854e-09
0.691         	-5.762751e-09
0.692         	-5.762130e-09
0.693         	-5.760985e-09
0.694         	-5.759357e-09
0.695         	-5.757283e-09
0.696         	-5.754740e-09
0.697         	-5.751660e-09
0.698         	-5.748088e-09
0.699         	-5.744062e-09
0.7           	-5.739613e-09
0.701         	-5.734613e-09
0.702         	-5.729089e-09
0.703         	-5.723114e-09
0.704         	-5.716704e-09
0.705         	-5.709790e-09
0.706         	-5.702354e-09
0.707         	-5.694438e-09
0.708         	-5.686081e-09
0.709         	-5.677254e-09
0.71          	-5.667904e-09
0.711         	-5.658063e-09
0.712         	-5.647773e-09
0.713         	-5.637063e-09
0.714         	-5.625815e-09
0.715         	-5.614055e-09
0.716         	-5.601836e-09
0.717         	-5.589190e-09
0.718         	-5.576049e-09
0.719         	-5.562395e-09
0.72          	-5.548270e-09
0.721         	-5.533711e-09
0.722         	-5.518708e-09
0.723         	-5.503205e-09
0.724         	-5.487194e-09
0.725         	-5.470738e-09
0.726         	-5.453876e-09
0.727         	-5.436497e-09
0.728         	-5.418622e-09
0.729         	-5.400298e-09
0.73          	-5.381557e-09
0.731         	-5.362346e-09
0.732         	-5.342636e-09
0.733         	-5.322468e-09
0.734         	-5.301875e-09
0.735         	-5.280859e-09
0.736         	-5.259323e-09
0.737         	-5.237327e-09
0.738         	-5.214888e-09
0.739         	-5.192051e-09
0.74          	-5.168719e-09
0.741         	-5.144916e-09
0.742         	-5.120678e-09
0.743         	-5.095997e-09
0.744         	-5.070951e-09
0.745         	-5.045382e-09
0.746         	-5.019373e-09
0.747         	-4.992919e-09
0.748         	-4.966100e-09
0.749         	-4.938793e-09
0.75          	-4.911038e-09
0.751         	-4.882871e-09
0.752         	-4.854322e-09
0.753         	-4.825310e-09
0.754         	-4.795879e-09
0.755         	-4.766003e-09
0.756         	-4.735744e-09
0.757         	-4.705033e-09
0.758         	-4.673895e-09
0.759         	-4.642368e-09
0.76          	-4.610416e-09
0.761         	-4.578054e-09
0.762         	-4.545305e-09
0.763         	-4.512098e-09
0.764         	-4.478502e-09
0.765         	-4.444514e-09
0.766         	-4.410127e-09
0.767         	-4.375312e-09
0.768         	-4.340114e-09
0.769         	-4.304593e-09
0.77          	-4.268615e-09
0.771         	-4.232245e-09
0.772         	-4.195482e-09
0.773         	-4.158358e-09
0.774         	-4.120889e-09
0.775         	-4.083025e-09
0.776         	-4.044733e-09
0.777         	-4.006084e-09
0.778         	-3.967074e-09
0.779         	-3.927696e-09
0.78          	-3.887949e-09
0.781         	-3.847814e-09
0.782         	-3.807341e-09
0.783         	-3.766487e-09
0.784         	-3.725270e-09
0.785         	-3.683722e-09
0.786         	-3.641814e-09
0.787         	-3.599594e-09
0.788         	-3.556984e-09
0.789         	-3.514017e-09
