# Region type : patch outlet_tm_left
# Faces         : 4
# Area          : 2.00000000e-06
# Scale factor  : 1.00000000e+00
# Time          	sum(phi)
7.96            	2.82503516e-11
7.97            	2.82503516e-11
7.98            	2.82503516e-11
7.99            	2.82503516e-11
8               	2.82503516e-11
8.01            	2.82503516e-11
8.02            	2.82503516e-11
8.03            	2.82503516e-11
8.04            	2.82503516e-11
8.05            	2.82503516e-11
8.06            	2.82503516e-11
8.07            	2.82503516e-11
8.08            	2.82503516e-11
8.09            	2.82503516e-11
8.1             	2.82503516e-11
8.11            	2.82503516e-11
8.12            	2.82503516e-11
8.13            	2.82503516e-11
8.14            	2.82503516e-11
8.15            	2.82503516e-11
8.16            	2.82503516e-11
8.17            	2.82503516e-11
8.18            	2.82503516e-11
8.19            	2.82503516e-11
8.2             	2.82503516e-11
8.21            	2.82503516e-11
8.22            	2.82503516e-11
8.23            	2.82503516e-11
8.24            	2.82503516e-11
8.25            	2.82503516e-11
8.26            	2.82503516e-11
8.27            	2.82503516e-11
8.28            	2.82503516e-11
8.29            	2.82503516e-11
8.3             	2.82503516e-11
8.31            	2.82503516e-11
8.32            	2.82503516e-11
8.33            	2.82503516e-11
8.34            	2.82503516e-11
8.35            	2.82503516e-11
8.36            	2.82503516e-11
8.37            	2.82503516e-11
8.38            	2.82503516e-11
8.39            	2.82503516e-11
8.4             	2.82503516e-11
8.41            	2.82503516e-11
8.42            	2.82503516e-11
8.43            	2.82503516e-11
8.44            	2.82503516e-11
8.45            	2.82503516e-11
8.46            	2.82503516e-11
8.47            	2.82503516e-11
8.48            	2.82503516e-11
8.49            	2.82503516e-11
8.5             	2.82503516e-11
8.51            	2.82503516e-11
8.52            	2.82503516e-11
8.53            	2.82503516e-11
8.54            	2.82503516e-11
8.55            	2.82503516e-11
8.56            	2.82503516e-11
8.57            	2.82503516e-11
8.58            	2.82503516e-11
8.59            	2.82503516e-11
8.6             	2.82503516e-11
8.61            	2.82503516e-11
8.62            	2.82503516e-11
8.63            	2.82503516e-11
8.64            	2.82503516e-11
8.65            	2.82503516e-11
8.66            	2.82503516e-11
8.67            	2.82503516e-11
8.68            	2.82503516e-11
8.69            	2.82503516e-11
8.7             	2.82503516e-11
8.71            	2.82503516e-11
8.72            	2.82503516e-11
8.73            	2.82503516e-11
8.74            	2.82503516e-11
8.75            	2.82503516e-11
8.76            	2.82503516e-11
8.77            	2.82503516e-11
8.78            	2.82503516e-11
8.79            	2.82503516e-11
8.8             	2.82503516e-11
8.81            	2.82503516e-11
8.82            	2.82503516e-11
8.83            	2.82503516e-11
8.84            	2.82503516e-11
8.85            	2.82503516e-11
8.86            	2.82503516e-11
8.87            	2.82503516e-11
8.88            	2.82503516e-11
8.89            	2.82503516e-11
8.9             	2.82503516e-11
8.91            	2.82503516e-11
8.92            	2.82503516e-11
8.93            	2.82503516e-11
8.94            	2.82503516e-11
8.95            	2.82503516e-11
8.96            	2.82503516e-11
8.97            	2.82503516e-11
8.98            	2.82503516e-11
8.99            	2.82503516e-11
9               	2.82503516e-11
9.01            	2.82503516e-11
9.02            	2.82503516e-11
9.03            	2.82503516e-11
9.04            	2.82503516e-11
9.05            	2.82503516e-11
9.06            	2.82503516e-11
9.07            	2.82503516e-11
9.08            	2.82503516e-11
9.09            	2.82503516e-11
9.1             	2.82503516e-11
9.11            	2.82503516e-11
9.12            	2.82503516e-11
9.13            	2.82503516e-11
9.14            	2.82503516e-11
9.15            	2.82503516e-11
9.16            	2.82503516e-11
9.17            	2.82503516e-11
9.18            	2.82503516e-11
9.19            	2.82503516e-11
9.2             	2.82503516e-11
9.21            	2.82503516e-11
9.22            	2.82503516e-11
9.23            	2.82503516e-11
9.24            	2.82503516e-11
9.25            	2.82503516e-11
9.26            	2.82503516e-11
9.27            	2.82503516e-11
9.28            	2.82503516e-11
9.29            	2.82503516e-11
9.3             	2.82503516e-11
