  TimeWindow  Iteration  ResRel(Solid-Mesh:Displacement)  ResRel(Fluid-Mesh:Force)
   458       1   1.47110455e-05   9.98881448e-05
   459       1   7.29263959e-05   8.10153924e-05
   460       1   6.30813942e-04   4.75666112e-04
   460       2   8.58113013e-06   4.27486538e-04
   460       3   9.41094342e-06   7.67887109e-06
   461       1   7.56224044e-05   9.86273356e-05
   462       1   5.48450187e-04   4.52560280e-04
   462       2   3.12384375e-06   3.86759887e-04
   462       3   4.05178869e-06   6.42924874e-06
   463       1   2.11261629e-05   1.59419752e-04
   463       2   4.27537477e-06   5.04988789e-05
   464       1   2.97995625e-05   1.18326553e-04
   464       2   1.03483237e-06   4.16600960e-05
   465       1   5.54000049e-06   6.88589903e-05
   466       1   2.77719028e-05   4.78315835e-05
   467       1   2.45347542e-04   1.86396105e-04
   467       2   6.18292256e-06   1.65477145e-04
   467       3   2.38410673e-06   1.63771605e-06
   468       1   3.42260944e-06   9.25749261e-05
   469       1   1.61448359e-05   1.54943204e-05
   470       1   1.20970970e-04   2.01101040e-04
   470       2   4.98084512e-06   1.14223068e-04
   470       3   4.44744554e-07   1.43238908e-06
   471       1   3.14744255e-06   8.35024513e-05
   472       1   1.72391477e-05   3.09248560e-05
   473       1   1.43368924e-04   2.14060258e-04
   473       2   1.61671835e-06   1.26549324e-04
   473       3   1.39537117e-06   4.10470413e-07
   474       1   2.44860623e-06   6.52690118e-05
   475       1   1.70132860e-05   2.51849640e-05
   476       1   1.34589940e-04   1.93935915e-04
   476       2   3.13628299e-06   1.23129644e-04
   476       3   3.32713378e-07   3.80712907e-06
   477       1   1.00993698e-05   5.58580569e-05
   478       1   6.01306103e-05   6.88969517e-05
   479       1   5.20114197e-04   4.15471641e-04
   479       2   1.72100284e-06   3.64483297e-04
   479       3   1.35004268e-06   5.10296770e-07
   480       1   1.27936486e-05   5.76632685e-05
   481       1   6.14218327e-05   6.25078229e-05
   482       1   5.09041207e-04   3.96523751e-04
   482       2   8.00825852e-06   3.57573881e-04
   482       3   1.88733686e-06   3.94882718e-06
   483       1   4.61064987e-06   6.41976282e-05
   484       1   2.72755242e-05   4.16341443e-05
   485       1   2.61349218e-04   2.91991361e-04
   485       2   4.95613242e-06   2.01654792e-04
   485       3   7.30777809e-07   5.12525502e-06
   486       1   4.13921690e-05   6.85498463e-05
   487       1   3.01592750e-04   2.67444660e-04
   487       2   2.08859200e-06   2.19970817e-04
   487       3   1.63414282e-06   3.08961249e-06
   488       1   2.96030886e-06   5.95450758e-05
   489       1   6.11793926e-06   1.88662506e-05
   490       1   6.83361740e-05   1.29912662e-04
   490       2   1.12985926e-05   7.86504408e-05
   491       1   1.01875128e-04   1.16713926e-04
   491       2   8.27264547e-06   7.75533382e-05
   492       1   4.64191037e-05   4.44560191e-05
   493       1   3.84734698e-04   3.39064070e-04
   493       2   1.23940403e-05   2.73156764e-04
   493       3   2.15286822e-06   1.19047130e-05
   494       1   1.24508395e-05   5.46486630e-05
   495       1   1.17287384e-04   1.19709921e-04
   495       2   1.09703052e-06   9.15721580e-05
   496       1   1.26389840e-05   3.84934849e-05
   497       1   6.24696971e-05   6.55469875e-05
   498       1   5.48589685e-04   4.46820064e-04
   498       2   5.93886561e-06   3.95215174e-04
   498       3   7.61146613e-07   4.81152260e-06
   499       1   2.62092485e-05   1.94348088e-05
   500       1   1.82391172e-04   1.67234496e-04
   500       2   6.37326430e-07   1.37975149e-04
   500       3   8.67052407e-07   1.04319097e-06
