  TimeWindow  Iteration  ResRel(Solid-Mesh:Displacement)  ResRel(Fluid-Mesh:Force)
   385       1   9.16857092e-04   6.94230723e-04
   385       2   1.43153823e-05   6.46928180e-04
   385       3   7.40853689e-05   4.47171334e-05
   386       1   1.33297445e-03   1.00033972e-03
   386       2   2.38661263e-04   7.74388449e-04
   386       3   1.13686935e-04   8.88474613e-05
   386       4   3.69523082e-06   8.04702989e-05
   387       1   1.32810445e-05   1.66879778e-05
   388       1   2.81098806e-04   2.16491156e-04
   388       2   2.31665094e-05   2.16601490e-04
   388       3   1.06984251e-05   6.60301081e-06
   389       1   2.37486106e-04   1.80669359e-04
   389       2   2.39500188e-05   1.85391218e-04
   389       3   6.58983660e-06   1.26266679e-05
   390       1   1.37959932e-04   1.01451339e-04
   390       2   6.16736657e-06   1.01431038e-04
   390       3   5.53228692e-06   5.13012628e-09
   391       1   1.05672609e-04   7.77660664e-05
   391       2   2.61988621e-06   7.26839781e-05
   392       1   3.66071222e-05   3.39175782e-05
   393       1   7.27464030e-04   5.51874041e-04
   393       2   1.82230292e-05   5.04873583e-04
   393       3   1.29551302e-05   2.14832358e-05
   394       1   2.53556424e-04   1.90871066e-04
   394       2   2.73481528e-05   1.59721955e-04
   394       3   1.92832712e-05   6.22908805e-06
   395       1   3.79307494e-04   2.92162189e-04
   395       2   2.16532014e-05   2.85527052e-04
   395       3   2.08080374e-05   7.51458353e-06
   396       1   4.50070528e-04   3.44697902e-04
   396       2   1.26237138e-05   3.30320839e-04
   396       3   8.47695403e-06   3.22670334e-06
   397       1   2.13870576e-04   1.60248268e-04
   397       2   1.81983277e-06   1.53397354e-04
   397       3   1.27925184e-06   2.11369553e-06
   398       1   3.24812777e-05   2.47345762e-05
   399       1   5.86080317e-04   4.46641902e-04
   399       2   5.24615173e-05   3.76544141e-04
   399       3   1.13805589e-05   4.84724682e-05
   400       1   1.76694708e-04   1.33051597e-04
   400       2   4.13000397e-06   1.29023677e-04
   400       3   3.92792499e-06   1.10880085e-06
   401       1   4.40664674e-05   3.31172749e-05
   402       1   8.60374034e-04   6.52261022e-04
   402       2   4.51803634e-06   6.08269459e-04
   402       3   1.62501966e-05   1.49720019e-05
   403       1   3.87718530e-04   2.92721719e-04
   403       2   1.64641461e-05   2.87741582e-04
   403       3   3.73733749e-06   9.40190742e-06
   404       1   1.07004901e-04   7.80997683e-05
   404       2   1.50658770e-05   8.56678802e-05
   405       1   3.45537325e-04   2.60434769e-04
   405       2   6.19897020e-06   2.50521130e-04
   405       3   1.50784939e-05   6.95291675e-06
   406       1   3.37069523e-04   2.53090491e-04
   406       2   1.92848762e-05   2.53157477e-04
   406       3   1.89216969e-05   1.98810214e-08
   407       1   4.03578575e-04   3.03534667e-04
   407       2   7.01749113e-05   3.38092331e-04
   407       3   5.26390850e-05   5.02090340e-06
   408       1   1.05874282e-03   8.04632526e-04
   408       2   1.24220934e-04   8.46061588e-04
   408       3   1.60246508e-04   3.58868356e-05
   408       4   1.34954037e-04   1.81699708e-05
   408       5   3.28852626e-05   8.20214926e-05
   409       1   7.28810037e-04   5.52431636e-04
   409       2   4.18611103e-05   5.50796758e-04
   409       3   1.48637206e-04   1.43001490e-04
   409       4   1.70561140e-04   1.62228632e-05
   409       5   2.50628739e-04   6.13390035e-05
   409       6   4.50571572e-05   2.21197664e-04
   409       7   1.00205938e-05   4.09578884e-05
   410       1   1.66009244e-04   1.40297338e-04
   410       2   1.20641814e-05   1.11084007e-04
   410       3   1.11357292e-05   1.94476094e-05
   411       1   2.26387797e-04   1.71682643e-04
   411       2   2.58107395e-05   1.78753243e-04
   411       3   2.92023591e-05   9.01372324e-06
   412       1   6.38606640e-04   4.85402079e-04
   412       2   2.50491019e-05   4.66985518e-04
   412       3   1.23554978e-05   1.51219512e-05
   413       1   7.74395807e-05   5.26580627e-05
   414       1   1.34302818e-03   1.00511416e-03
   414       2   2.94662775e-05   9.31430827e-04
   414       3   4.09359383e-04   3.09533626e-04
   414       4   3.90965157e-04   1.26828217e-05
   414       5   2.04310604e-04   1.36266363e-04
   414       6   8.95108956e-05   8.52749659e-05
   415       1   1.45192371e-03   1.08272209e-03
   415       2   1.23995907e-04   1.10615456e-03
   415       3   8.54656978e-05   2.19862876e-05
   416       1   1.46717690e-03   1.10682295e-03
   416       2   1.46853116e-04   9.26633491e-04
   416       3   2.21900393e-05   9.63870711e-05
   417       1   4.67192049e-04   3.56580502e-04
   417       2   1.09753675e-04   4.11381067e-04
   417       3   5.11406082e-05   3.62678910e-05
   418       1   1.04709834e-03   7.91064589e-04
   418       2   1.46599271e-04   8.36326737e-04
   418       3   1.04917310e-04   2.67224978e-05
   418       4   1.96661650e-04   6.56682852e-05
   418       5   1.06038375e-04   6.64294563e-05
   418       6   1.14573881e-04   6.75473647e-06
   418       7   8.31464367e-05   1.64361745e-05
   419       1   1.61598035e-03   1.20964949e-03
   419       2   1.72566656e-05   1.12867917e-03
   419       3   1.54911041e-04   9.66526194e-05
   419       4   2.05235844e-04   3.89316164e-05
   419       5   9.36948737e-06   1.53482868e-04
   419       6   2.18091664e-05   1.21246244e-05
   420       1   6.18292828e-04   4.70974561e-04
   420       2   3.03907989e-05   4.25790602e-04
   420       3   3.68662406e-05   4.42330750e-05
   421       1   9.01357045e-04   6.79385734e-04
   421       2   4.93070036e-05   6.30650126e-04
   421       3   4.61073516e-05   4.56200417e-05
   422       1   1.05967613e-03   7.90846420e-04
   422       2   2.35800228e-05   7.67539403e-04
   422       3   1.62277668e-06   1.58715919e-05
   423       1   2.12937814e-04   1.61489690e-04
   423       2   3.78629638e-06   1.48097527e-04
   423       3   6.66693229e-06   1.90765515e-06
   424       1   8.45063205e-07   5.71808100e-08
   425       1   3.72689933e-05   2.64755399e-05
   426       1   7.11907468e-04   5.38584360e-04
   426       2   6.66921710e-05   5.54208878e-04
   426       3   2.69254286e-05   2.69746432e-05
   427       1   6.09268039e-04   4.60641864e-04
   427       2   3.42891436e-05   4.09119344e-04
   427       3   2.87914532e-05   3.87339326e-06
   428       1   4.49678223e-04   3.46704461e-04
   428       2   9.28134897e-06   3.27501767e-04
   428       3   6.74589552e-06   1.14265157e-05
   429       1   2.47823585e-04   1.92024193e-04
   429       2   1.49281669e-05   1.85889059e-04
   429       3   1.11724751e-05   1.07114470e-06
   430       1   3.76127441e-04   2.85240225e-04
   430       2   1.98080187e-05   2.85283028e-04
   430       3   1.64431007e-05   6.44584802e-08
   431       1   5.01787917e-04   3.81086022e-04
   431       2   4.65982077e-05   3.23440077e-04
   431       3   4.13314525e-05   3.85300952e-06
   432       1   6.37114343e-04   4.86641241e-04
   432       2   3.99255064e-05   4.82033962e-04
   432       3   2.94813561e-05   6.01735393e-06
   433       1   4.46651914e-04   3.37876223e-04
   433       2   2.51584282e-05   3.37785494e-04
   433       3   2.25946705e-05   3.77107721e-05
   434       1   5.76174950e-04   4.42256391e-04
   434       2   5.71894488e-06   4.15457431e-04
   434       3   2.66033906e-06   2.53478786e-06
   435       1   1.67511255e-04   1.26818169e-04
   435       2   1.83871859e-06   1.21523794e-04
   435       3   1.05448000e-05   9.09072038e-06
   436       1   1.04346154e-04   8.72732007e-05
   436       2   1.58532910e-06   7.44403697e-05
   437       1   9.01673260e-05   7.39665703e-05
   438       1   1.69201971e-03   1.27348667e-03
   438       2   1.76666000e-04   1.06960160e-03
   438       3   6.13666496e-05   1.72353478e-04
   438       4   9.36415810e-05   2.40970790e-05
   439       1   1.86302038e-03   1.39826387e-03
   439       2   9.70902063e-05   1.38776690e-03
   439       3   1.31642957e-04   3.01413696e-05
   439       4   8.83305760e-05   1.61052448e-04
   439       5   3.90844692e-05   8.99618595e-05
   440       1   9.68587255e-04   7.25343829e-04
   440       2   4.62877997e-05   7.21659907e-04
   440       3   1.62598793e-05   4.53641283e-05
   441       1   1.71457851e-04   1.39033142e-04
   441       2   2.43039389e-05   1.40490951e-04
   441       3   1.19162419e-05   2.39800048e-06
   442       1   1.45178867e-04   1.17509783e-04
   442       2   1.54762798e-05   1.17519584e-04
   442       3   7.12862459e-06   7.63764987e-09
   443       1   8.96207552e-05   7.57637845e-05
   444       1   1.74920708e-03   1.31867085e-03
   444       2   6.45673980e-04   7.60632713e-04
   444       3   9.15539329e-05   5.31577923e-04
   444       4   1.08758822e-04   1.37318631e-04
   444       5   1.38184124e-04   1.88945293e-05
   444       6   3.33448448e-05   8.37235689e-05
   445       1   5.72641399e-04   4.35007658e-04
   445       2   2.89896670e-05   4.29521206e-04
   445       3   2.66911219e-05   4.65475496e-06
   446       1   5.25296350e-04   3.95298459e-04
   446       2   4.17559301e-06   3.72088867e-04
   446       3   8.76051931e-06   5.47167477e-06
   447       1   1.24473852e-04   1.04554590e-04
   447       2   1.54844415e-05   9.92705155e-05
   448       1   1.88240056e-04   1.38747126e-04
   448       2   3.53531861e-05   1.11555974e-04
   448       3   5.02389398e-06   1.82677727e-05
   449       1   1.64947734e-04   1.29546110e-04
   449       2   2.30558460e-05   1.29560578e-04
   449       3   2.34514209e-05   1.22430802e-05
   450       1   5.78879146e-04   4.42181604e-04
   450       2   4.03375296e-05   4.42289590e-04
   450       3   2.93127869e-05   6.18130342e-08
   451       1   7.28834987e-04   5.54129772e-04
   451       2   5.96134531e-05   4.75058744e-04
   451       3   3.95102788e-05   7.18787587e-05
   452       1   9.90575268e-04   7.42700851e-04
   452       2   5.15703623e-05   7.43092233e-04
   452       3   4.98431817e-05   2.31542497e-08
   453       1   1.12958355e-03   8.47358832e-04
   453       2   1.19900594e-04   7.15747967e-04
   453       3   9.35182618e-05   2.16581021e-05
   454       1   1.58133969e-03   1.18842276e-03
   454       2   8.71040572e-05   1.18142526e-03
   454       3   7.87151685e-05   6.37663159e-06
   455       1   1.43089495e-03   1.07535861e-03
   455       2   1.25648398e-04   9.23200718e-04
   455       3   9.80762453e-05   2.15343350e-05
   456       1   1.86782711e-03   1.40956135e-03
   456       2   1.91251760e-05   1.31107521e-03
   456       3   3.21037256e-05   3.71903983e-05
   457       1   6.80716244e-04   5.09987347e-04
   457       2   7.55403258e-05   5.38006480e-04
   457       3   3.48257655e-05   7.99550114e-05
   458       1   6.57845908e-04   5.00436187e-04
   458       2   9.16166432e-07   4.67067094e-04
   458       3   3.61586699e-07   6.63778104e-07
   459       1   8.11982872e-07   1.68367479e-08
   460       1   2.42109192e-05   2.22315324e-05
   461       1   4.01304401e-04   3.08781816e-04
   461       2   1.24464749e-05   2.93472717e-04
   461       3   6.28645736e-05   4.43340787e-05
   462       1   1.15022861e-03   8.72495276e-04
   462       2   2.14307563e-05   8.35262662e-04
   462       3   2.42712740e-05   2.49581101e-06
   463       1   4.43950684e-04   3.32699120e-04
   463       2   3.45760734e-05   3.39249387e-04
   463       3   2.31204746e-05   2.62773465e-06
   464       1   4.09250339e-04   3.11090231e-04
   464       2   3.88138924e-05   3.18093682e-04
   464       3   1.33303889e-05   1.81979925e-05
   465       1   1.86332591e-04   1.38785169e-04
   465       2   2.21082628e-06   1.33364237e-04
   465       3   1.47421950e-05   1.06837582e-05
   466       1   2.03743043e-04   1.54109223e-04
   466       2   1.57259821e-05   1.54113794e-04
   466       3   1.16000326e-05   1.28315895e-08
   467       1   1.21466330e-04   9.32376555e-05
   467       2   8.51446289e-06   9.12263293e-05
   468       1   5.77674169e-05   4.36346335e-05
   469       1   1.21074803e-03   9.13934153e-04
   469       2   1.41671478e-04   9.53546268e-04
   469       3   7.43284197e-05   3.82442043e-05
   470       1   1.56930687e-03   1.18160177e-03
   470       2   5.46014324e-05   1.14755377e-03
   470       3   7.22386559e-05   1.38824494e-05
   471       1   1.56276960e-03   1.17091345e-03
   471       2   2.64132063e-05   1.08639295e-03
   471       3   1.80021887e-06   1.79512775e-05
   472       1   1.78099698e-04   1.34059090e-04
   472       2   1.95193690e-05   1.39942192e-04
   472       3   7.99463251e-06   4.72151510e-06
   473       1   3.06199451e-04   2.31604635e-04
   473       2   2.60700681e-05   2.00576215e-04
   473       3   2.56373714e-06   1.93515190e-05
   474       1   1.44292027e-04   1.10686714e-04
   474       2   6.65122549e-06   1.08541664e-04
   474       3   3.01705202e-06   3.01320407e-06
   475       1   8.73686285e-05   6.42916673e-05
   476       1   1.68505619e-03   1.26995319e-03
   476       2   1.12581487e-04   1.11507608e-03
   476       3   4.64799478e-05   1.14992849e-04
   476       4   6.37981397e-06   2.85419522e-05
   477       1   2.82876439e-04   2.15193392e-04
   477       2   2.54724712e-05   2.20047533e-04
   477       3   9.02669544e-06   1.05693200e-05
   478       1   3.47900097e-04   2.59453261e-04
   478       2   7.93554916e-05   1.92369972e-04
   478       3   1.47707076e-05   4.47903173e-05
   479       1   7.04004221e-05   5.89981876e-05
   480       1   1.54040460e-03   1.16127108e-03
   480       2   1.37363031e-04   9.96495699e-04
   480       3   3.84526763e-05   1.25226448e-04
   480       4   1.79975811e-05   4.06086982e-05
   481       1   8.45095109e-05   6.94291245e-05
   482       1   1.82040605e-03   1.37106364e-03
   482       2   3.24385507e-05   1.26994056e-03
   482       3   3.03921806e-05   1.69765908e-06
   483       1   3.46174784e-04   2.64448546e-04
   483       2   5.42033208e-06   2.50869276e-04
   483       3   2.14899496e-05   1.85088963e-05
   484       1   5.71292835e-04   4.31581287e-04
   484       2   1.83626191e-05   3.93591305e-04
   484       3   1.02619240e-05   2.04285632e-05
   485       1   3.21315104e-04   2.43539652e-04
   485       2   1.21618029e-05   2.37178960e-04
   485       3   1.62130487e-05   4.24816697e-06
   486       1   3.71386357e-04   2.78757357e-04
   486       2   9.22747559e-06   2.57830534e-04
   486       3   5.41061349e-06   9.82867134e-06
   487       1   9.81766171e-05   7.36086173e-05
   488       1   1.93361891e-03   1.45483376e-03
   488       2   2.05999605e-04   1.21984975e-03
   488       3   3.11415215e-05   1.69620603e-04
   488       4   4.58826624e-06   2.42006027e-05
   489       1   9.69826482e-05   7.37470774e-05
   490       1   1.64701928e-03   1.24270397e-03
   490       2   1.10538240e-05   1.16176177e-03
   490       3   1.06516329e-05   3.72572280e-07
   491       1   3.53903474e-04   2.71179598e-04
   491       2   4.96237857e-06   2.55330589e-04
   491       3   3.39577127e-06   1.72737757e-06
   492       1   2.26217833e-04   1.70548683e-04
   492       2   3.33508412e-06   1.59389785e-04
   492       3   8.45842783e-07   1.12346400e-06
   493       1   1.53064984e-04   1.14757750e-04
   493       2   6.38144591e-06   1.03949160e-04
   493       3   1.49107411e-06   4.00071584e-06
   494       1   1.55474668e-04   1.17108044e-04
   494       2   1.12142474e-05   1.18747821e-04
   494       3   6.53345833e-06   1.84772531e-06
   495       1   2.97334669e-04   2.24132113e-04
   495       2   2.21598060e-05   1.95621967e-04
   495       3   1.13706238e-05   7.64311166e-06
   496       1   6.92985162e-05   6.00825673e-05
   497       1   1.45598166e-03   1.09829621e-03
   497       2   1.41118749e-04   9.32360409e-04
   497       3   6.54496954e-07   1.00020922e-04
   497       4   7.26373554e-06   6.74336669e-06
   498       1   8.02491503e-06   1.45059094e-05
   499       1   2.57254681e-04   2.01490848e-04
   499       2   1.71326690e-05   1.94853037e-04
   499       3   1.06759634e-05   2.45223520e-06
   500       1   2.65669030e-04   2.00175474e-04
   500       2   9.10498573e-06   1.83181707e-04
   500       3   4.38331393e-06   3.84575811e-06
