  Time  Coordinate0  Coordinate1  Coordinate2  Force0  Force1  Force2
 2.78000000e-01   1.02500000e-02   1.13000000e-02   5.00000000e-04  -4.03577927e-07   6.81547264e-03  -4.98953264e-45
 2.80000000e-01   1.02500000e-02   1.13000000e-02   5.00000000e-04  -3.48851089e-07   6.82082789e-03  -5.44312653e-45
 2.82000000e-01   1.02500000e-02   1.13000000e-02   5.00000000e-04  -2.95304243e-07   6.82635188e-03  -5.89672044e-45
 2.84000000e-01   1.02500000e-02   1.13000000e-02   5.00000000e-04  -2.43076947e-07   6.83268064e-03  -6.30711491e-45
 2.86000000e-01   1.02500000e-02   1.13000000e-02   5.00000000e-04  -1.92127060e-07   6.83936172e-03  -6.71750942e-45
 2.88000000e-01   1.02500000e-02   1.13000000e-02   5.00000000e-04  -1.42562594e-07   6.84656142e-03  -7.10630418e-45
 2.90000000e-01   1.02500000e-02   1.13000000e-02   5.00000000e-04  -9.44629353e-08   6.85423689e-03  -7.47349915e-45
 2.92000000e-01   1.02500000e-02   1.13000000e-02   5.00000000e-04  -4.78515478e-08   6.86219149e-03  -7.77589502e-45
 2.94000000e-01   1.02500000e-02   1.13000000e-02   5.00000000e-04  -2.94070333e-09   6.87066899e-03  -8.07829092e-45
 2.96000000e-01   1.02500000e-02   1.13000000e-02   5.00000000e-04   4.03693946e-08   6.87925000e-03  -8.33748739e-45
 2.98000000e-01   1.02500000e-02   1.13000000e-02   5.00000000e-04   8.17218444e-08   6.88832234e-03  -8.46708566e-45
 3.00000000e-01   1.02500000e-02   1.13000000e-02   5.00000000e-04   1.21363786e-07   6.89739477e-03  -8.59668390e-45
 3.02000000e-01   1.02500000e-02   1.13000000e-02   5.00000000e-04   1.58796187e-07   6.90683864e-03  -8.63988375e-45
 3.04000000e-01   1.02500000e-02   1.13000000e-02   5.00000000e-04   1.94292613e-07   6.91628259e-03  -8.72628279e-45
 3.06000000e-01   1.02500000e-02   1.13000000e-02   5.00000000e-04   2.27492954e-07   6.92584138e-03  -8.68308313e-45
 3.08000000e-01   1.02500000e-02   1.13000000e-02   5.00000000e-04   2.58547092e-07   6.93542428e-03  -8.68308295e-45
 3.10000000e-01   1.02500000e-02   1.13000000e-02   5.00000000e-04   2.87239802e-07   6.94494553e-03  -8.59668379e-45
 3.12000000e-01   1.02500000e-02   1.13000000e-02   5.00000000e-04   3.13595026e-07   6.95443380e-03  -8.46708535e-45
 3.14000000e-01   1.02500000e-02   1.13000000e-02   5.00000000e-04   3.37547802e-07   6.96376287e-03  -8.33748734e-45
 3.16000000e-01   1.02500000e-02   1.13000000e-02   5.00000000e-04   3.59004152e-07   6.97291844e-03  -8.16468974e-45
 3.18000000e-01   1.02500000e-02   1.13000000e-02   5.00000000e-04   3.78041705e-07   6.98190472e-03  -7.99189212e-45
 3.20000000e-01   1.02500000e-02   1.13000000e-02   5.00000000e-04   3.94462435e-07   6.99050439e-03  -7.73269560e-45
 3.22000000e-01   1.02500000e-02   1.13000000e-02   5.00000000e-04   4.08471344e-07   6.99900385e-03  -7.47349910e-45
 3.24000000e-01   1.02500000e-02   1.13000000e-02   5.00000000e-04   4.19791040e-07   7.00683568e-03  -7.17110318e-45
 3.26000000e-01   1.02500000e-02   1.13000000e-02   5.00000000e-04   4.28704701e-07   7.01466757e-03  -6.86870722e-45
 3.28000000e-01   1.02500000e-02   1.13000000e-02   5.00000000e-04   4.34937325e-07   7.02158076e-03  -6.52311180e-45
 3.30000000e-01   1.02500000e-02   1.13000000e-02   5.00000000e-04   4.38737695e-07   7.02845218e-03  -6.15591672e-45
 3.32000000e-01   1.02500000e-02   1.13000000e-02   5.00000000e-04   4.39983936e-07   7.03443948e-03  -5.76712212e-45
 3.34000000e-01   1.02500000e-02   1.13000000e-02   5.00000000e-04   4.38822356e-07   7.04018104e-03  -5.35672770e-45
 3.36000000e-01   1.02500000e-02   1.13000000e-02   5.00000000e-04   4.35252341e-07   7.04514976e-03  -4.92473358e-45
 3.38000000e-01   1.02500000e-02   1.13000000e-02   5.00000000e-04   4.29348212e-07   7.04962127e-03  -4.47113976e-45
 3.40000000e-01   1.02500000e-02   1.13000000e-02   5.00000000e-04   4.21202233e-07   7.05349156e-03  -4.01754581e-45
 3.42000000e-01   1.02500000e-02   1.13000000e-02   5.00000000e-04   4.10853907e-07   7.05658097e-03  -3.54235218e-45
 3.44000000e-01   1.02500000e-02   1.13000000e-02   5.00000000e-04   3.98447564e-07   7.05929000e-03  -3.05635872e-45
 3.46000000e-01   1.02500000e-02   1.13000000e-02   5.00000000e-04   3.84023604e-07   7.06092201e-03  -2.55956540e-45
 3.48000000e-01   1.02500000e-02   1.13000000e-02   5.00000000e-04   3.67718867e-07   7.06242016e-03  -2.06277209e-45
 3.50000000e-01   1.02500000e-02   1.13000000e-02   5.00000000e-04   3.49418026e-07   7.06251343e-03  -1.52817931e-45
 3.52000000e-01   1.02500000e-02   1.13000000e-02   5.00000000e-04   3.29284096e-07   7.06260670e-03  -9.93586609e-46
 3.54000000e-01   1.02500000e-02   1.13000000e-02   5.00000000e-04   3.07225246e-07   7.06122137e-03  -4.30644188e-46
 3.56000000e-01   1.02500000e-02   1.13000000e-02   5.00000000e-04   2.83378180e-07   7.05969514e-03   1.37023157e-46
 3.58000000e-01   1.02500000e-02   1.13000000e-02   5.00000000e-04   2.57944294e-07   7.05694415e-03   7.01990532e-46
 3.60000000e-01   1.02500000e-02   1.13000000e-02   5.00000000e-04   2.31055662e-07   7.05376059e-03   1.26898291e-45
 3.62000000e-01   1.02500000e-02   1.13000000e-02   5.00000000e-04   2.02877588e-07   7.04965903e-03   1.83057540e-45
 3.64000000e-01   1.02500000e-02   1.13000000e-02   5.00000000e-04   1.73535984e-07   7.04485066e-03   2.38676786e-45
 3.66000000e-01   1.02500000e-02   1.13000000e-02   5.00000000e-04   1.43156304e-07   7.03942777e-03   2.93756041e-45
 3.68000000e-01   1.02500000e-02   1.13000000e-02   5.00000000e-04   1.11891248e-07   7.03304971e-03   3.48835297e-45
 3.70000000e-01   1.02500000e-02   1.13000000e-02   5.00000000e-04   7.98124413e-08   7.02634518e-03   4.03914553e-45
 3.72000000e-01   1.02500000e-02   1.13000000e-02   5.00000000e-04   4.71215780e-08   7.01846611e-03   4.55753842e-45
 3.74000000e-01   1.02500000e-02   1.13000000e-02   5.00000000e-04   1.38216873e-08   7.01052547e-03   5.07593143e-45
 3.76000000e-01   1.02500000e-02   1.13000000e-02   5.00000000e-04  -1.98148390e-08   7.00123170e-03   5.59432444e-45
 3.78000000e-01   1.02500000e-02   1.13000000e-02   5.00000000e-04  -5.38236013e-08   6.99193788e-03   6.06951804e-45
 3.80000000e-01   1.02500000e-02   1.13000000e-02   5.00000000e-04  -8.79394836e-08   6.98150259e-03   6.47991251e-45
 3.82000000e-01   1.02500000e-02   1.13000000e-02   5.00000000e-04  -1.22175423e-07   6.97089582e-03   6.89030730e-45
 3.84000000e-01   1.02500000e-02   1.13000000e-02   5.00000000e-04  -1.56318411e-07   6.95945672e-03   7.30070144e-45
 3.86000000e-01   1.02500000e-02   1.13000000e-02   5.00000000e-04  -1.90330633e-07   6.94765329e-03   7.64629716e-45
 3.88000000e-01   1.02500000e-02   1.13000000e-02   5.00000000e-04  -2.24072554e-07   6.93529181e-03   7.99189224e-45
 3.90000000e-01   1.02500000e-02   1.13000000e-02   5.00000000e-04  -2.57436381e-07   6.92241824e-03   8.29428819e-45
 3.92000000e-01   1.02500000e-02   1.13000000e-02   5.00000000e-04  -2.90366913e-07   6.90922333e-03   8.59668416e-45
 3.94000000e-01   1.02500000e-02   1.13000000e-02   5.00000000e-04  -3.22674960e-07   6.89542631e-03   8.85588065e-45
 3.96000000e-01   1.02500000e-02   1.13000000e-02   5.00000000e-04  -3.54401373e-07   6.88149446e-03   9.07187774e-45
 3.98000000e-01   1.02500000e-02   1.13000000e-02   5.00000000e-04  -3.85269469e-07   6.86692242e-03   9.28787479e-45
