  Time  Coordinate0  Coordinate1  Coordinate2  Force0  Force1  Force2
 3.34000000e-01   1.02500000e-02   1.02000000e-02   5.00000000e-04   4.38822354e-07  -7.04018104e-03   4.94509276e-38
 3.36000000e-01   1.02500000e-02   1.02000000e-02   5.00000000e-04   4.35252340e-07  -7.04514976e-03   7.36811600e-38
 3.38000000e-01   1.02500000e-02   1.02000000e-02   5.00000000e-04   4.29348212e-07  -7.04962127e-03   7.73212209e-38
 3.40000000e-01   1.02500000e-02   1.02000000e-02   5.00000000e-04   4.21202237e-07  -7.05349156e-03   7.32847475e-38
 3.42000000e-01   1.02500000e-02   1.02000000e-02   5.00000000e-04   4.10853910e-07  -7.05658097e-03  -3.35796510e-38
 3.44000000e-01   1.02500000e-02   1.02000000e-02   5.00000000e-04   3.98447566e-07  -7.05929000e-03  -6.93985582e-38
 3.46000000e-01   1.02500000e-02   1.02000000e-02   5.00000000e-04   3.84023605e-07  -7.06092201e-03  -8.36901084e-38
 3.48000000e-01   1.02500000e-02   1.02000000e-02   5.00000000e-04   3.67718868e-07  -7.06242016e-03  -7.90909492e-38
 3.50000000e-01   1.02500000e-02   1.02000000e-02   5.00000000e-04   3.49418028e-07  -7.06251343e-03  -7.04516646e-38
 3.52000000e-01   1.02500000e-02   1.02000000e-02   5.00000000e-04   3.29284097e-07  -7.06260670e-03   1.26433628e-38
 3.54000000e-01   1.02500000e-02   1.02000000e-02   5.00000000e-04   3.07225247e-07  -7.06122137e-03  -9.91668851e-39
 3.56000000e-01   1.02500000e-02   1.02000000e-02   5.00000000e-04   2.83378181e-07  -7.05969514e-03  -5.36804405e-39
 3.58000000e-01   1.02500000e-02   1.02000000e-02   5.00000000e-04   2.57944294e-07  -7.05694415e-03  -2.59665512e-38
 3.60000000e-01   1.02500000e-02   1.02000000e-02   5.00000000e-04   2.31055662e-07  -7.05376059e-03  -4.67082374e-38
 3.62000000e-01   1.02500000e-02   1.02000000e-02   5.00000000e-04   2.02877589e-07  -7.04965903e-03  -1.27977322e-37
 3.64000000e-01   1.02500000e-02   1.02000000e-02   5.00000000e-04   1.73535986e-07  -7.04485066e-03  -6.44778581e-38
 3.66000000e-01   1.02500000e-02   1.02000000e-02   5.00000000e-04   1.43156307e-07  -7.03942777e-03  -4.32213041e-38
 3.68000000e-01   1.02500000e-02   1.02000000e-02   5.00000000e-04   1.11891251e-07  -7.03304971e-03  -1.87461137e-38
 3.70000000e-01   1.02500000e-02   1.02000000e-02   5.00000000e-04   7.98124452e-08  -7.02634518e-03   1.96881356e-39
 3.72000000e-01   1.02500000e-02   1.02000000e-02   5.00000000e-04   4.71215798e-08  -7.01846611e-03   2.21899319e-39
 3.74000000e-01   1.02500000e-02   1.02000000e-02   5.00000000e-04   1.38216894e-08  -7.01052547e-03   7.69300508e-38
 3.76000000e-01   1.02500000e-02   1.02000000e-02   5.00000000e-04  -1.98148366e-08  -7.00123170e-03   1.32691423e-37
 3.78000000e-01   1.02500000e-02   1.02000000e-02   5.00000000e-04  -5.38235987e-08  -6.99193788e-03   1.45491013e-37
 3.80000000e-01   1.02500000e-02   1.02000000e-02   5.00000000e-04  -8.79394810e-08  -6.98150259e-03   2.01615257e-37
 3.82000000e-01   1.02500000e-02   1.02000000e-02   5.00000000e-04  -1.22175415e-07  -6.97089582e-03  -1.19792583e-37
 3.84000000e-01   1.02500000e-02   1.02000000e-02   5.00000000e-04  -1.56318410e-07  -6.95945672e-03   2.25121030e-37
 3.86000000e-01   1.02500000e-02   1.02000000e-02   5.00000000e-04  -1.90330625e-07  -6.94765329e-03  -2.97025934e-37
 3.88000000e-01   1.02500000e-02   1.02000000e-02   5.00000000e-04  -2.24072556e-07  -6.93529181e-03  -3.43154875e-37
 3.90000000e-01   1.02500000e-02   1.02000000e-02   5.00000000e-04  -2.57436385e-07  -6.92241824e-03  -5.99170393e-37
 3.92000000e-01   1.02500000e-02   1.02000000e-02   5.00000000e-04  -2.90366918e-07  -6.90922333e-03  -7.34327617e-37
 3.94000000e-01   1.02500000e-02   1.02000000e-02   5.00000000e-04  -3.22674966e-07  -6.89542632e-03  -7.96548351e-37
 3.96000000e-01   1.02500000e-02   1.02000000e-02   5.00000000e-04  -3.54401379e-07  -6.88149446e-03  -8.97715383e-37
 3.98000000e-01   1.02500000e-02   1.02000000e-02   5.00000000e-04  -3.85269475e-07  -6.86692242e-03  -8.61184418e-37
 4.00000000e-01   1.02500000e-02   1.02000000e-02   5.00000000e-04  -4.15422901e-07  -6.85235041e-03  -9.48256566e-37
